NAME,GEOID,STUSPS,O,H,G,pre1970,USDA Plants,BONAP,Nature Serve,anyRecord
Edwards,17047,IL,NA,NA,NA,NA,1,1,NA,2
Clinton,17027,IL,NA,NA,NA,NA,1,1,NA,2
Fayette,18041,IN,NA,NA,NA,NA,NA,NA,NA,0
Huntington,18069,IN,NA,NA,NA,NA,1,1,NA,2
Union,19175,IA,NA,NA,NA,NA,NA,NA,NA,0
Franklin,20059,KS,NA,1,NA,1,1,1,NA,3
Scott,20171,KS,NA,NA,NA,NA,NA,NA,NA,0
Larue,21123,KY,NA,NA,NA,NA,NA,NA,NA,0
Johnson,21115,KY,NA,NA,NA,NA,1,1,NA,2
Jackson,21109,KY,NA,NA,NA,NA,NA,NA,NA,0
Morgan,21175,KY,NA,NA,NA,NA,NA,NA,NA,0
Bath,21011,KY,NA,NA,NA,NA,1,1,NA,2
Wayne,21231,KY,NA,NA,NA,NA,1,1,NA,2
Edmonson,21061,KY,NA,NA,NA,NA,NA,NA,NA,0
Menifee,21165,KY,NA,NA,NA,NA,1,1,NA,2
Acadia,22001,LA,NA,NA,NA,NA,NA,NA,NA,0
Orleans,22071,LA,1,1,NA,NA,1,1,NA,4
St. Tammany,22103,LA,NA,7,NA,6,1,1,NA,9
Morehouse,22067,LA,NA,NA,NA,NA,1,1,NA,2
Red River,22081,LA,NA,2,NA,NA,1,1,NA,4
Evangeline,22039,LA,NA,3,NA,NA,1,1,NA,5
Grant,22043,LA,NA,1,NA,NA,1,1,NA,3
Richland,22083,LA,NA,3,NA,NA,1,1,NA,5
Yazoo,28163,MS,NA,1,NA,NA,1,1,NA,3
Madison,28089,MS,NA,NA,NA,NA,NA,NA,NA,0
Newton,28101,MS,NA,NA,NA,NA,NA,NA,NA,0
Carroll,29033,MO,NA,NA,NA,NA,1,1,NA,2
Cedar,29039,MO,NA,NA,NA,NA,1,1,NA,2
Schuyler,29197,MO,NA,NA,NA,NA,1,1,NA,2
Loup,31115,NE,NA,NA,NA,NA,NA,NA,NA,0
Arthur,31005,NE,NA,NA,NA,NA,NA,NA,NA,0
Wilkes,37193,NC,NA,2,NA,NA,1,1,NA,4
Rowan,37159,NC,NA,NA,NA,NA,1,1,NA,2
Henderson,37089,NC,NA,NA,NA,NA,1,1,NA,2
Sampson,37163,NC,NA,NA,NA,NA,NA,1,NA,1
Mitchell,37121,NC,NA,NA,NA,NA,NA,1,NA,1
Harrison,39067,OH,NA,NA,NA,NA,NA,NA,NA,0
Wagoner,40145,OK,NA,NA,NA,NA,NA,1,NA,1
Seminole,40133,OK,NA,1,NA,NA,NA,1,NA,2
Fayette,42051,PA,1,NA,NA,NA,1,1,NA,3
Westmoreland,42129,PA,1,1,NA,NA,1,1,NA,4
Cameron,42023,PA,NA,NA,NA,NA,NA,NA,NA,0
Kershaw,45055,SC,NA,NA,NA,NA,NA,NA,NA,0
Clarendon,45027,SC,NA,NA,NA,NA,NA,NA,NA,0
Calhoun,45017,SC,NA,NA,NA,NA,1,1,NA,2
Anderson,47001,TN,NA,NA,NA,NA,1,1,NA,2
Wilson,47189,TN,NA,1,NA,1,NA,1,NA,2
Perry,47135,TN,NA,NA,NA,NA,NA,NA,NA,0
Dyer,47045,TN,NA,NA,NA,NA,1,1,NA,2
Cocke,47029,TN,NA,NA,NA,NA,NA,NA,NA,0
Fentress,47049,TN,NA,NA,NA,NA,1,1,NA,2
Humphreys,47085,TN,NA,NA,NA,NA,NA,NA,NA,0
White,47185,TN,NA,NA,NA,NA,1,1,NA,2
Moore,47127,TN,NA,NA,NA,NA,NA,NA,NA,0
Montgomery,48339,TX,11,5,NA,NA,NA,1,NA,17
Bexar,48029,TX,35,9,NA,NA,1,1,NA,46
Jefferson,48245,TX,NA,3,NA,NA,NA,1,NA,4
Tyler,48457,TX,NA,3,NA,NA,NA,1,NA,4
Fort Bend,48157,TX,12,NA,NA,NA,1,1,NA,14
Ellis,48139,TX,NA,2,NA,NA,1,1,NA,4
Wood,48499,TX,2,3,NA,NA,NA,1,NA,6
Brazos,48041,TX,4,9,NA,NA,1,1,NA,15
Upshur,48459,TX,1,2,NA,NA,NA,1,NA,4
Morris,48343,TX,NA,3,NA,NA,NA,NA,NA,3
Roberts,48393,TX,NA,NA,NA,NA,NA,NA,NA,0
Leon,48289,TX,NA,4,NA,1,NA,1,NA,5
Navarro,48349,TX,NA,1,NA,NA,NA,1,NA,2
Grimes,48185,TX,2,NA,NA,NA,NA,NA,NA,2
Van Zandt,48467,TX,NA,6,1,NA,NA,NA,NA,7
Dickens,48125,TX,NA,NA,NA,NA,NA,NA,NA,0
Crockett,48105,TX,NA,NA,NA,NA,NA,NA,NA,0
Scurry,48415,TX,NA,NA,NA,NA,NA,NA,NA,0
Rains,48379,TX,NA,1,NA,NA,NA,1,NA,2
Kenedy,48261,TX,NA,NA,NA,NA,NA,NA,NA,0
Louisa,51109,VA,NA,1,NA,NA,NA,1,NA,2
Botetourt,51023,VA,NA,NA,NA,NA,NA,NA,NA,0
Fauquier,51061,VA,NA,NA,NA,NA,NA,1,NA,1
Amherst,51009,VA,NA,NA,NA,NA,NA,1,NA,1
Roanoke,51161,VA,NA,NA,NA,NA,NA,1,NA,1
Southampton,51175,VA,1,NA,NA,NA,NA,NA,NA,1
Madison,51113,VA,NA,NA,NA,NA,NA,NA,NA,0
Kanawha,54039,WV,NA,NA,NA,NA,1,1,NA,2
Wyoming,54109,WV,NA,NA,NA,NA,1,1,NA,2
Greenbrier,54025,WV,NA,NA,NA,NA,NA,NA,NA,0
Lewis,54041,WV,NA,NA,NA,NA,NA,1,NA,1
Jefferson,01073,AL,NA,NA,NA,NA,NA,1,NA,1
Pinellas,12103,FL,1,NA,NA,NA,1,1,NA,3
Hillsborough,12057,FL,2,NA,NA,NA,1,1,NA,4
Levy,12075,FL,2,1,NA,NA,1,1,NA,5
Miami-Dade,12086,FL,19,3,NA,2,1,1,NA,24
Lee,12071,FL,1,2,NA,2,1,1,NA,5
Santa Rosa,12113,FL,NA,NA,NA,NA,NA,NA,NA,0
Cullman,01043,AL,NA,1,NA,NA,NA,1,NA,2
Franklin,12037,FL,10,1,NA,NA,1,1,NA,13
Leon,12073,FL,1,2,NA,2,NA,1,NA,4
Chatham,13051,GA,3,NA,NA,NA,1,1,NA,5
Lowndes,13185,GA,NA,NA,NA,NA,1,1,NA,2
Brooks,13027,GA,NA,NA,NA,NA,NA,1,NA,1
Charlton,13049,GA,NA,NA,NA,NA,1,1,NA,2
Will,17197,IL,NA,NA,NA,NA,NA,NA,NA,0
Richmond,13245,GA,NA,NA,NA,NA,NA,NA,NA,0
Rabun,13241,GA,NA,NA,NA,NA,1,1,NA,2
Houston,13153,GA,NA,NA,NA,NA,NA,1,NA,1
Colbert,01033,AL,NA,NA,NA,NA,1,1,NA,2
Benton,05007,AR,7,7,NA,5,1,1,NA,16
Union,05139,AR,NA,NA,NA,NA,1,1,NA,2
Ashley,05003,AR,NA,2,NA,NA,1,1,NA,4
Sevier,05133,AR,NA,NA,NA,NA,NA,1,NA,1
Sebastian,05131,AR,NA,4,NA,4,1,1,NA,6
Carroll,05015,AR,NA,NA,NA,NA,1,1,NA,2
Clay,05021,AR,NA,1,NA,1,1,1,NA,3
Desha,05041,AR,1,3,NA,NA,1,1,NA,6
Independence,05063,AR,NA,1,NA,1,1,1,NA,3
Clark,05019,AR,NA,NA,NA,NA,1,1,NA,2
McCreary,21147,KY,NA,NA,NA,NA,1,1,NA,2
Stanly,37167,NC,NA,NA,NA,NA,1,1,NA,2
Anson,37007,NC,NA,NA,NA,NA,1,1,NA,2
Robeson,37155,NC,NA,NA,NA,NA,NA,NA,NA,0
Monroe,01099,AL,NA,NA,NA,NA,NA,1,NA,1
Lewis,21135,KY,NA,NA,NA,NA,NA,NA,NA,0
Lafourche,22057,LA,NA,NA,NA,NA,1,1,NA,2
Washington,22117,LA,NA,2,NA,NA,1,1,NA,4
Concordia,22029,LA,NA,2,NA,NA,1,1,NA,4
East Carroll,22035,LA,NA,NA,NA,NA,1,1,NA,2
Beauregard,22011,LA,NA,NA,NA,NA,1,1,NA,2
Talbot,24041,MD,NA,NA,NA,NA,NA,NA,NA,0
St. Mary's,24037,MD,NA,NA,NA,NA,NA,NA,NA,0
Somerset,24039,MD,NA,NA,NA,NA,NA,NA,NA,0
Wilcox,01131,AL,NA,8,NA,NA,1,1,NA,10
Caroline,24011,MD,NA,1,NA,NA,NA,NA,NA,1
Prince George's,24033,MD,NA,NA,NA,NA,1,1,NA,2
Allegany,24001,MD,2,NA,NA,NA,NA,NA,NA,2
Hale,01065,AL,NA,2,NA,1,1,1,NA,4
New Hanover,37129,NC,NA,NA,NA,NA,1,1,NA,2
Pender,37141,NC,NA,NA,NA,NA,NA,1,NA,1
Onslow,37133,NC,NA,NA,NA,NA,NA,1,NA,1
Clay,37043,NC,NA,NA,NA,NA,NA,NA,NA,0
Macon,37113,NC,NA,NA,NA,NA,1,1,NA,2
Transylvania,37175,NC,NA,NA,NA,NA,1,1,NA,2
Craven,37049,NC,NA,NA,NA,NA,NA,1,NA,1
Pamlico,37137,NC,NA,NA,NA,NA,NA,NA,NA,0
Tyrrell,37177,NC,NA,NA,NA,NA,NA,1,NA,1
Currituck,37053,NC,NA,NA,NA,NA,NA,1,NA,1
Northampton,37131,NC,NA,NA,NA,NA,NA,NA,NA,0
Graham,37075,NC,NA,NA,NA,NA,1,1,NA,2
Erie,39043,OH,NA,NA,NA,NA,NA,NA,NA,0
Jackson,40065,OK,NA,NA,NA,NA,NA,NA,NA,0
Tillman,40141,OK,NA,1,NA,NA,NA,1,NA,2
Jefferson,40067,OK,NA,1,NA,NA,NA,1,NA,2
Choctaw,40023,OK,NA,1,NA,NA,1,1,NA,3
Sequoyah,40135,OK,NA,NA,NA,NA,NA,1,NA,1
McCurtain,40089,OK,NA,6,NA,2,1,1,NA,8
York,42133,PA,NA,NA,NA,NA,NA,NA,NA,0
Bucks,42017,PA,NA,NA,NA,NA,NA,NA,NA,0
Erie,42049,PA,NA,NA,NA,NA,NA,NA,NA,0
Wayne,42127,PA,NA,NA,NA,NA,NA,NA,NA,0
Chester,42029,PA,NA,NA,NA,NA,NA,NA,NA,0
Monroe,42089,PA,1,NA,NA,NA,NA,NA,NA,1
Greenville,45045,SC,NA,NA,NA,NA,NA,1,NA,1
Chesterfield,45025,SC,NA,NA,NA,NA,1,1,NA,2
Pike,28113,MS,NA,NA,NA,NA,1,1,NA,2
Washington,28151,MS,NA,3,NA,NA,1,1,NA,5
Issaquena,28055,MS,NA,NA,NA,NA,NA,NA,NA,0
DeSoto,28033,MS,NA,3,NA,3,1,1,NA,5
Claiborne,28021,MS,NA,1,NA,NA,NA,1,NA,2
Scott,29201,MO,NA,NA,NA,NA,1,1,NA,2
St. Charles,29183,MO,NA,1,NA,NA,1,1,NA,3
Bates,29013,MO,NA,NA,NA,NA,1,1,NA,2
Holt,29087,MO,NA,1,NA,1,1,1,NA,3
Putnam,29171,MO,NA,NA,NA,NA,1,1,NA,2
Pulaski,17153,IL,NA,1,NA,NA,1,1,NA,3
Edgar,17045,IL,NA,NA,NA,NA,1,1,NA,2
Spencer,18147,IN,NA,1,NA,NA,NA,NA,NA,1
Posey,18129,IN,NA,5,NA,4,1,1,NA,7
Lee,19111,IA,NA,2,NA,2,NA,1,NA,3
Cass,29037,MO,NA,NA,NA,NA,1,1,NA,2
Boone,29019,MO,NA,2,NA,NA,1,1,NA,4
Pettis,29159,MO,NA,1,NA,NA,1,1,NA,3
Union,18161,IN,NA,NA,NA,NA,NA,NA,NA,0
Delaware,18035,IN,NA,NA,NA,NA,1,1,NA,2
Emmet,19063,IA,NA,NA,NA,NA,NA,NA,NA,0
Winnebago,19189,IA,NA,NA,NA,NA,NA,NA,NA,0
Brown,20013,KS,NA,NA,NA,NA,NA,NA,NA,0
Marengo,01091,AL,NA,4,NA,1,1,1,NA,6
Montgomery,01101,AL,NA,2,NA,NA,NA,1,NA,3
Marshall,01095,AL,NA,NA,NA,NA,NA,1,NA,1
Breckinridge,21027,KY,NA,NA,NA,NA,NA,1,NA,1
McClain,40087,OK,NA,NA,NA,NA,1,1,NA,2
Pottawatomie,40125,OK,NA,2,NA,NA,1,1,NA,4
Martin,21159,KY,NA,NA,NA,NA,NA,NA,NA,0
Henderson,48213,TX,NA,5,NA,2,NA,NA,NA,5
Rush,18139,IN,NA,1,NA,1,1,1,NA,3
Henry,18065,IN,NA,NA,NA,NA,NA,NA,NA,0
Daviess,18027,IN,NA,NA,NA,NA,NA,NA,NA,0
Jackson,18071,IN,NA,NA,NA,NA,NA,NA,NA,0
Washington,18175,IN,NA,NA,NA,NA,NA,NA,NA,0
Delaware,19055,IA,NA,NA,NA,NA,NA,NA,NA,0
Shelby,19165,IA,NA,NA,NA,NA,NA,NA,NA,0
Gray,20069,KS,NA,NA,NA,NA,NA,NA,NA,0
Kearny,20093,KS,NA,NA,NA,NA,NA,NA,NA,0
Rush,20165,KS,NA,NA,NA,NA,NA,NA,NA,0
Nelson,21179,KY,NA,NA,NA,NA,NA,NA,NA,0
Ohio,21183,KY,NA,1,NA,NA,1,1,NA,3
Hopkins,21107,KY,NA,NA,NA,NA,NA,NA,NA,0
Scott,21209,KY,NA,NA,NA,NA,NA,NA,NA,0
Garrard,21079,KY,NA,NA,NA,NA,NA,NA,NA,0
Breathitt,21025,KY,NA,NA,NA,NA,NA,NA,NA,0
Mercer,21167,KY,NA,NA,NA,NA,1,1,NA,2
Bell,21013,KY,NA,NA,NA,NA,1,1,NA,2
Owen,21187,KY,NA,NA,NA,NA,NA,NA,NA,0
Tipton,47167,TN,NA,NA,NA,NA,1,1,NA,2
Giles,47055,TN,1,NA,NA,NA,NA,1,NA,2
Hamilton,47065,TN,1,NA,NA,NA,1,1,NA,3
Sevier,47155,TN,NA,NA,NA,NA,1,1,NA,2
Greene,47059,TN,NA,NA,NA,NA,NA,NA,NA,0
Robertson,47147,TN,NA,NA,NA,NA,NA,NA,NA,0
Blount,47009,TN,NA,NA,NA,NA,1,1,NA,2
Nueces,48355,TX,NA,1,NA,NA,NA,NA,NA,1
Starr,48427,TX,NA,NA,NA,NA,NA,NA,NA,0
San Patricio,48409,TX,NA,NA,NA,NA,NA,NA,NA,0
Brazoria,48039,TX,3,2,NA,NA,1,1,NA,7
Terrell,48443,TX,NA,NA,NA,NA,NA,NA,NA,0
Hemphill,48211,TX,NA,NA,NA,NA,NA,NA,NA,0
Cass,48067,TX,NA,1,NA,NA,1,1,NA,3
Tazewell,51185,VA,NA,NA,NA,NA,NA,NA,NA,0
Washington,51191,VA,NA,NA,NA,NA,NA,1,NA,1
Dickenson,51051,VA,NA,4,NA,NA,NA,NA,NA,4
Northampton,51131,VA,NA,NA,NA,NA,NA,NA,NA,0
Stafford,51179,VA,NA,NA,NA,NA,NA,1,NA,1
Lancaster,51103,VA,NA,NA,NA,NA,NA,NA,NA,0
Richmond,51159,VA,NA,NA,NA,NA,NA,1,NA,1
Augusta,51015,VA,NA,NA,NA,NA,NA,NA,NA,0
Surry,51181,VA,NA,1,NA,NA,NA,1,NA,2
Fairfax,51059,VA,NA,NA,NA,NA,NA,1,NA,1
Frederick,51069,VA,NA,NA,NA,NA,NA,NA,NA,0
Monroe,54063,WV,NA,NA,NA,NA,NA,NA,NA,0
Wetzel,54103,WV,NA,NA,NA,NA,1,1,NA,2
Tyler,54095,WV,NA,NA,NA,NA,1,1,NA,2
Wood,54107,WV,NA,NA,NA,NA,NA,NA,NA,0
Mineral,54057,WV,NA,NA,NA,NA,1,1,NA,2
Hardy,54031,WV,NA,NA,NA,NA,NA,NA,NA,0
Hampshire,54027,WV,NA,NA,NA,NA,1,1,NA,2
Montgomery,05097,AR,NA,NA,NA,NA,1,1,NA,2
Cleveland,05025,AR,NA,NA,NA,NA,NA,1,NA,1
Lake,12069,FL,NA,4,NA,2,NA,1,NA,5
Marion,12083,FL,2,NA,NA,NA,1,1,NA,4
Columbia,12023,FL,NA,NA,NA,NA,1,1,NA,2
Sumter,12119,FL,1,NA,NA,NA,1,1,NA,3
Osceola,12097,FL,NA,NA,NA,NA,1,1,NA,2
Suwannee,12121,FL,NA,2,NA,NA,1,1,NA,4
Union,12125,FL,NA,NA,NA,NA,NA,NA,NA,0
Fulton,13121,GA,NA,NA,NA,NA,NA,1,NA,1
Barrow,13013,GA,NA,NA,NA,NA,NA,NA,NA,0
Jefferson,13163,GA,NA,NA,NA,NA,NA,NA,NA,0
Baldwin,13009,GA,NA,NA,NA,NA,NA,1,NA,1
Toombs,13279,GA,NA,NA,NA,NA,NA,NA,NA,0
Appling,13001,GA,NA,NA,NA,NA,NA,NA,NA,0
Bleckley,13023,GA,NA,NA,NA,NA,NA,NA,NA,0
Greene,13133,GA,1,NA,NA,NA,NA,1,NA,2
White,13311,GA,NA,NA,NA,NA,NA,1,NA,1
Warren,13301,GA,NA,NA,NA,NA,NA,1,NA,1
Wilcox,13315,GA,NA,NA,NA,NA,NA,NA,NA,0
Wayne,13305,GA,NA,NA,NA,NA,NA,NA,NA,0
Twiggs,13289,GA,NA,NA,NA,NA,NA,1,NA,1
Schley,13249,GA,NA,NA,NA,NA,NA,NA,NA,0
De Witt,17039,IL,NA,NA,NA,NA,1,1,NA,2
Grant,31075,NE,NA,NA,NA,NA,NA,NA,NA,0
Hooker,31091,NE,NA,NA,NA,NA,NA,NA,NA,0
Harnett,37085,NC,NA,1,NA,NA,NA,1,NA,2
Moore,37125,NC,NA,NA,NA,NA,1,1,NA,2
Martin,37117,NC,NA,NA,NA,NA,1,1,NA,2
Cumberland,37051,NC,NA,NA,NA,NA,NA,1,NA,1
Davie,37059,NC,NA,NA,NA,NA,1,1,NA,2
Halifax,37083,NC,NA,NA,NA,NA,1,1,NA,2
Caldwell,37027,NC,NA,NA,NA,NA,1,1,NA,2
Nash,37127,NC,NA,2,NA,NA,1,1,NA,4
Bertie,37015,NC,NA,NA,NA,NA,1,1,NA,2
Hoke,37093,NC,NA,NA,NA,NA,NA,NA,NA,0
Bedford,47003,TN,NA,NA,NA,NA,NA,1,NA,1
Gibson,47053,TN,NA,NA,NA,NA,NA,1,NA,1
Crockett,47033,TN,NA,NA,NA,NA,NA,NA,NA,0
Union,47173,TN,NA,NA,NA,NA,NA,NA,NA,0
Coffee,47031,TN,1,NA,NA,NA,1,1,NA,3
Maury,47119,TN,NA,NA,NA,NA,NA,1,NA,1
Meigs,47121,TN,NA,NA,NA,NA,NA,NA,NA,0
McMinn,47107,TN,NA,NA,NA,NA,NA,NA,NA,0
Loudon,47105,TN,NA,NA,NA,NA,NA,NA,NA,0
Putnam,47141,TN,NA,NA,NA,NA,NA,1,NA,1
Hickman,47081,TN,NA,1,NA,NA,NA,1,NA,2
Henry,47079,TN,NA,NA,NA,NA,1,1,NA,2
Grainger,47057,TN,NA,NA,NA,NA,1,1,NA,2
Smith,47159,TN,NA,NA,NA,NA,1,1,NA,2
Red River,48387,TX,1,NA,NA,NA,NA,1,NA,2
Hockley,48219,TX,NA,NA,NA,NA,NA,NA,NA,0
Dimmit,48127,TX,NA,NA,NA,NA,NA,NA,NA,0
Walker,48471,TX,1,2,NA,NA,1,1,NA,5
Colorado,48089,TX,3,2,NA,NA,NA,NA,NA,5
Duval,48131,TX,NA,NA,NA,NA,NA,NA,NA,0
Ward,48475,TX,NA,NA,NA,NA,NA,NA,NA,0
Houston,48225,TX,1,12,NA,NA,NA,NA,NA,13
Nacogdoches,48347,TX,4,1,NA,NA,NA,1,NA,6
Floyd,48153,TX,NA,NA,NA,NA,NA,NA,NA,0
Victoria,48469,TX,NA,2,NA,NA,NA,NA,NA,2
Hopkins,48223,TX,NA,4,NA,NA,NA,1,NA,5
Bee,48025,TX,NA,NA,NA,NA,NA,NA,NA,0
Delta,48119,TX,NA,NA,NA,NA,NA,NA,NA,0
Trinity,48455,TX,NA,6,NA,NA,1,1,NA,8
Austin,48015,TX,1,10,NA,NA,1,1,NA,13
Fisher,48151,TX,NA,NA,NA,NA,NA,NA,NA,0
San Jacinto,48407,TX,NA,2,NA,NA,NA,1,NA,3
San Augustine,48405,TX,NA,5,NA,NA,1,1,NA,7
Washington,48477,TX,2,4,NA,NA,1,1,NA,8
Sutton,48435,TX,NA,NA,NA,NA,NA,NA,NA,0
Huron,39077,OH,NA,NA,NA,NA,NA,NA,NA,0
Hardin,39065,OH,NA,NA,NA,NA,NA,NA,NA,0
Muskogee,40101,OK,NA,1,NA,NA,1,1,NA,3
Craig,40035,OK,NA,1,NA,NA,NA,1,NA,2
Kiowa,40075,OK,NA,NA,NA,NA,NA,1,NA,1
Montgomery,42091,PA,NA,NA,NA,NA,NA,NA,NA,0
Dauphin,42043,PA,NA,NA,NA,NA,NA,NA,NA,0
Centre,42027,PA,NA,NA,NA,NA,NA,NA,NA,0
Clearfield,42033,PA,NA,NA,NA,NA,NA,NA,NA,0
Indiana,42063,PA,NA,NA,NA,NA,NA,NA,NA,0
Clarion,42031,PA,NA,NA,NA,NA,NA,NA,NA,0
Clinton,42035,PA,NA,NA,NA,NA,NA,NA,NA,0
Huntingdon,42061,PA,NA,NA,NA,NA,NA,NA,NA,0
Sullivan,42113,PA,NA,NA,NA,NA,NA,NA,NA,0
Richland,45079,SC,NA,2,NA,NA,1,1,NA,4
