NAME,GEOID,STUSPS,O,H,G,pre1970,USDA Plants,BONAP,Nature Serve,anyRecord
Crenshaw,01041,AL,NA,NA,NA,NA,NA,NA,NA,0
Baltimore,24005,MD,NA,NA,NA,NA,NA,NA,NA,0
Dorchester,24019,MD,1,NA,NA,NA,NA,NA,NA,1
Charles,24017,MD,NA,NA,NA,NA,NA,NA,NA,0
Cecil,24015,MD,NA,NA,NA,NA,NA,NA,NA,0
Barnstable,25001,MA,NA,2,NA,NA,NA,NA,NA,2
Middlesex,25017,MA,NA,6,NA,NA,NA,NA,NA,6
Marquette,26103,MI,NA,NA,NA,NA,NA,NA,NA,0
Gogebic,26053,MI,NA,NA,NA,NA,NA,NA,NA,0
Monroe,26115,MI,NA,NA,NA,NA,NA,NA,NA,0
Presque Isle,26141,MI,NA,NA,NA,NA,NA,NA,NA,0
Lake,27075,MN,NA,NA,NA,NA,NA,NA,NA,0
Washington,27163,MN,NA,NA,NA,NA,NA,NA,NA,0
Adams,28001,MS,NA,NA,NA,NA,NA,NA,NA,0
Lowndes,28087,MS,NA,NA,NA,NA,NA,NA,NA,0
Tunica,28143,MS,NA,NA,NA,NA,NA,NA,NA,0
Tippah,28139,MS,NA,NA,NA,NA,NA,NA,NA,0
Jefferson,29099,MO,NA,NA,NA,NA,NA,NA,NA,0
Strafford,33017,NH,NA,NA,NA,NA,NA,NA,NA,0
Atlantic,34001,NJ,NA,NA,NA,NA,NA,NA,NA,0
Cape May,34009,NJ,NA,NA,NA,NA,NA,NA,NA,0
Warren,34041,NJ,NA,1,NA,1,NA,NA,NA,1
Hunterdon,34019,NJ,NA,1,NA,1,NA,NA,NA,1
Monmouth,34025,NJ,NA,NA,NA,NA,NA,NA,NA,0
Middlesex,34023,NJ,1,NA,NA,NA,NA,NA,NA,1
Essex,36031,NY,NA,NA,NA,NA,NA,NA,NA,0
Columbus,37047,NC,NA,NA,NA,NA,NA,NA,NA,0
Cherokee,37039,NC,NA,NA,NA,NA,NA,NA,NA,0
Polk,37149,NC,NA,NA,NA,NA,NA,NA,NA,0
Ashe,37009,NC,NA,2,NA,NA,NA,NA,NA,2
Dare,37055,NC,NA,NA,NA,NA,NA,NA,NA,0
Hertford,37091,NC,NA,NA,NA,NA,NA,NA,NA,0
Washington,39167,OH,NA,NA,NA,NA,NA,NA,NA,0
Marshall,40095,OK,NA,NA,NA,NA,NA,NA,NA,0
Bowie,48037,TX,NA,NA,NA,NA,NA,NA,NA,0
Lancaster,42071,PA,NA,8,NA,7,NA,NA,NA,8
Northampton,42095,PA,NA,11,NA,11,NA,NA,NA,11
Washington,44009,RI,NA,NA,NA,NA,NA,NA,NA,0
Beaufort,45013,SC,NA,NA,NA,NA,NA,NA,NA,0
Horry,45051,SC,NA,NA,NA,NA,NA,NA,NA,0
York,45091,SC,NA,NA,NA,NA,NA,NA,NA,0
Shelby,47157,TN,NA,NA,NA,NA,NA,NA,NA,0
Sumner,47165,TN,NA,NA,NA,NA,NA,NA,NA,0
Carter,47019,TN,NA,NA,NA,NA,NA,NA,NA,0
Monroe,47123,TN,NA,NA,NA,NA,NA,NA,NA,0
Campbell,47013,TN,NA,NA,NA,NA,NA,NA,NA,0
Kleberg,48273,TX,NA,NA,NA,NA,NA,NA,NA,0
Hudspeth,48229,TX,NA,NA,NA,NA,NA,NA,NA,0
Shelby,48419,TX,NA,NA,NA,NA,NA,NA,NA,0
Loving,48301,TX,NA,NA,NA,NA,NA,NA,NA,0
Northumberland,51133,VA,NA,NA,NA,NA,NA,NA,NA,0
Westmoreland,51193,VA,NA,NA,NA,NA,NA,NA,NA,0
Gloucester,51073,VA,NA,NA,NA,NA,NA,NA,NA,0
Loudoun,51107,VA,NA,NA,NA,NA,NA,NA,NA,0
Pittsylvania,51143,VA,NA,NA,NA,NA,NA,NA,NA,0
Halifax,51083,VA,NA,NA,NA,NA,NA,NA,NA,0
McDowell,54047,WV,NA,NA,NA,NA,NA,NA,NA,0
Wayne,54099,WV,NA,1,NA,1,NA,NA,NA,1
Jefferson,54037,WV,NA,NA,NA,NA,NA,NA,NA,0
Berkeley,54003,WV,NA,NA,NA,NA,NA,NA,NA,0
Ashland,55003,WI,NA,NA,NA,NA,NA,NA,NA,0
Iron,55051,WI,NA,NA,NA,NA,NA,NA,NA,0
Faulkner,05045,AR,NA,NA,NA,NA,NA,NA,NA,0
Bradley,05011,AR,NA,NA,NA,NA,NA,NA,NA,0
Lonoke,05085,AR,NA,NA,NA,NA,NA,NA,NA,0
Nevada,05099,AR,NA,NA,NA,NA,NA,NA,NA,0
Cross,05037,AR,NA,NA,NA,NA,NA,NA,NA,0
Seminole,12117,FL,NA,NA,NA,NA,NA,NA,NA,0
Gilchrist,12041,FL,NA,NA,NA,NA,NA,NA,NA,0
Calhoun,12013,FL,NA,NA,NA,NA,NA,NA,NA,0
Pierce,13229,GA,NA,NA,NA,NA,NA,NA,NA,0
Sumter,13261,GA,NA,NA,NA,NA,NA,NA,NA,0
Bibb,13021,GA,NA,1,NA,NA,NA,NA,NA,1
Henry,13151,GA,NA,2,NA,2,NA,NA,NA,2
Madison,13195,GA,NA,NA,NA,NA,NA,NA,NA,0
Taliaferro,13265,GA,NA,NA,NA,NA,NA,NA,NA,0
Tattnall,13267,GA,NA,NA,NA,NA,NA,NA,NA,0
Putnam,13237,GA,NA,NA,NA,NA,NA,NA,NA,0
Oconee,13219,GA,NA,NA,NA,NA,NA,NA,NA,0
Mitchell,13205,GA,NA,NA,NA,NA,NA,NA,NA,0
Miller,13201,GA,NA,NA,NA,NA,NA,NA,NA,0
Edwards,17047,IL,NA,NA,NA,NA,NA,NA,NA,0
Clinton,17027,IL,NA,NA,NA,NA,NA,NA,NA,0
Fayette,18041,IN,NA,NA,NA,NA,NA,NA,NA,0
Huntington,18069,IN,NA,NA,NA,NA,NA,NA,NA,0
Franklin,20059,KS,NA,NA,NA,NA,NA,NA,NA,0
Scott,20171,KS,NA,NA,NA,NA,NA,NA,NA,0
Larue,21123,KY,NA,NA,NA,NA,NA,NA,NA,0
Johnson,21115,KY,NA,NA,NA,NA,NA,NA,NA,0
Jackson,21109,KY,NA,NA,NA,NA,NA,NA,NA,0
Morgan,21175,KY,NA,NA,NA,NA,NA,NA,NA,0
Bath,21011,KY,NA,NA,NA,NA,NA,NA,NA,0
Wayne,21231,KY,NA,NA,NA,NA,NA,NA,NA,0
Edmonson,21061,KY,NA,NA,NA,NA,NA,NA,NA,0
Menifee,21165,KY,NA,NA,NA,NA,NA,NA,NA,0
Acadia,22001,LA,NA,NA,NA,NA,NA,NA,NA,0
Orleans,22071,LA,NA,NA,NA,NA,NA,NA,NA,0
St. Tammany,22103,LA,NA,NA,NA,NA,NA,NA,NA,0
Morehouse,22067,LA,NA,NA,NA,NA,NA,NA,NA,0
Red River,22081,LA,NA,NA,NA,NA,NA,NA,NA,0
Evangeline,22039,LA,NA,NA,NA,NA,NA,NA,NA,0
Grant,22043,LA,NA,NA,NA,NA,NA,NA,NA,0
Richland,22083,LA,NA,NA,NA,NA,NA,NA,NA,0
Oscoda,26135,MI,NA,NA,NA,NA,NA,NA,NA,0
Brown,27015,MN,NA,NA,NA,NA,NA,NA,NA,0
Yazoo,28163,MS,NA,NA,NA,NA,NA,NA,NA,0
Madison,28089,MS,NA,NA,NA,NA,NA,NA,NA,0
Newton,28101,MS,NA,NA,NA,NA,NA,NA,NA,0
Carroll,29033,MO,NA,NA,NA,NA,NA,NA,NA,0
Cedar,29039,MO,NA,NA,NA,NA,NA,NA,NA,0
Schuyler,29197,MO,NA,NA,NA,NA,NA,NA,NA,0
Warren,36113,NY,NA,1,NA,NA,NA,NA,NA,1
Chenango,36017,NY,NA,NA,NA,NA,NA,NA,NA,0
Livingston,36051,NY,NA,NA,NA,NA,NA,NA,NA,0
Wilkes,37193,NC,NA,1,NA,NA,NA,NA,NA,1
Rowan,37159,NC,NA,NA,NA,NA,NA,NA,NA,0
Henderson,37089,NC,NA,NA,NA,NA,NA,NA,NA,0
Sampson,37163,NC,NA,NA,NA,NA,NA,NA,NA,0
Mitchell,37121,NC,NA,NA,NA,NA,NA,NA,NA,0
Harrison,39067,OH,NA,NA,NA,NA,NA,NA,NA,0
Wagoner,40145,OK,NA,NA,NA,NA,NA,NA,NA,0
Seminole,40133,OK,NA,NA,NA,NA,NA,NA,NA,0
Fayette,42051,PA,NA,21,NA,13,NA,NA,NA,21
Westmoreland,42129,PA,NA,43,NA,32,NA,NA,NA,43
Cameron,42023,PA,NA,NA,NA,NA,NA,NA,NA,0
Kershaw,45055,SC,NA,NA,NA,NA,NA,NA,NA,0
Clarendon,45027,SC,NA,NA,NA,NA,NA,NA,NA,0
Calhoun,45017,SC,NA,NA,NA,NA,NA,NA,NA,0
Anderson,47001,TN,NA,NA,NA,NA,NA,NA,NA,0
Wilson,47189,TN,NA,NA,NA,NA,NA,NA,NA,0
Perry,47135,TN,NA,NA,NA,NA,NA,NA,NA,0
Dyer,47045,TN,NA,NA,NA,NA,NA,NA,NA,0
Cocke,47029,TN,NA,NA,NA,NA,NA,NA,NA,0
Fentress,47049,TN,NA,NA,NA,NA,NA,NA,NA,0
Humphreys,47085,TN,NA,NA,NA,NA,NA,NA,NA,0
White,47185,TN,NA,NA,NA,NA,NA,NA,NA,0
Moore,47127,TN,NA,NA,NA,NA,NA,NA,NA,0
Montgomery,48339,TX,NA,NA,NA,NA,NA,NA,NA,0
Bexar,48029,TX,NA,NA,NA,NA,NA,NA,NA,0
Jefferson,48245,TX,NA,NA,NA,NA,NA,NA,NA,0
Tyler,48457,TX,NA,NA,NA,NA,NA,NA,NA,0
Fort Bend,48157,TX,NA,NA,NA,NA,NA,NA,NA,0
Ellis,48139,TX,NA,NA,NA,NA,NA,NA,NA,0
Wood,48499,TX,NA,NA,NA,NA,NA,NA,NA,0
Brazos,48041,TX,NA,NA,NA,NA,NA,NA,NA,0
Upshur,48459,TX,NA,NA,NA,NA,NA,NA,NA,0
Morris,48343,TX,NA,NA,NA,NA,NA,NA,NA,0
Roberts,48393,TX,NA,NA,NA,NA,NA,NA,NA,0
Leon,48289,TX,NA,NA,NA,NA,NA,NA,NA,0
Navarro,48349,TX,NA,NA,NA,NA,NA,NA,NA,0
Grimes,48185,TX,NA,NA,NA,NA,NA,NA,NA,0
Van Zandt,48467,TX,NA,NA,NA,NA,NA,NA,NA,0
Dickens,48125,TX,NA,NA,NA,NA,NA,NA,NA,0
Crockett,48105,TX,NA,NA,NA,NA,NA,NA,NA,0
Scurry,48415,TX,NA,NA,NA,NA,NA,NA,NA,0
Rains,48379,TX,NA,NA,NA,NA,NA,NA,NA,0
Kenedy,48261,TX,NA,NA,NA,NA,NA,NA,NA,0
Louisa,51109,VA,NA,NA,NA,NA,NA,NA,NA,0
Botetourt,51023,VA,NA,2,NA,NA,NA,NA,NA,2
Fauquier,51061,VA,NA,17,NA,8,NA,NA,NA,17
Amherst,51009,VA,NA,NA,NA,NA,NA,NA,NA,0
Roanoke,51161,VA,NA,NA,NA,NA,NA,NA,NA,0
Southampton,51175,VA,NA,NA,NA,NA,NA,NA,NA,0
Madison,51113,VA,NA,NA,NA,NA,NA,NA,NA,0
Kanawha,54039,WV,NA,3,NA,NA,NA,NA,NA,3
Wyoming,54109,WV,NA,NA,NA,NA,NA,NA,NA,0
Greenbrier,54025,WV,NA,1,NA,1,NA,NA,NA,1
Lewis,54041,WV,NA,NA,NA,NA,NA,NA,NA,0
Juneau,55057,WI,NA,1,NA,1,NA,NA,NA,1
Eau Claire,55035,WI,NA,NA,NA,NA,NA,NA,NA,0
Jefferson,01073,AL,NA,NA,NA,NA,NA,NA,NA,0
South Central Connecticut,09170,CT,NA,1,NA,1,NA,NA,NA,1
Southeastern Connecticut,09180,CT,NA,NA,NA,NA,NA,NA,NA,0
Pinellas,12103,FL,NA,NA,NA,NA,NA,NA,NA,0
Hillsborough,12057,FL,NA,NA,NA,NA,NA,NA,NA,0
Levy,12075,FL,NA,NA,NA,NA,NA,NA,NA,0
Miami-Dade,12086,FL,NA,NA,NA,NA,NA,NA,NA,0
Lee,12071,FL,NA,NA,NA,NA,NA,NA,NA,0
Santa Rosa,12113,FL,NA,NA,NA,NA,NA,NA,NA,0
Cullman,01043,AL,NA,NA,NA,NA,NA,NA,NA,0
Franklin,12037,FL,NA,NA,NA,NA,NA,NA,NA,0
Leon,12073,FL,NA,NA,NA,NA,NA,NA,NA,0
Chatham,13051,GA,NA,NA,NA,NA,NA,NA,NA,0
Lowndes,13185,GA,NA,NA,NA,NA,NA,NA,NA,0
Brooks,13027,GA,NA,NA,NA,NA,NA,NA,NA,0
Charlton,13049,GA,NA,NA,NA,NA,NA,NA,NA,0
Will,17197,IL,NA,NA,NA,NA,NA,NA,NA,0
Richmond,13245,GA,NA,NA,NA,NA,NA,NA,NA,0
Rabun,13241,GA,NA,2,NA,1,NA,NA,NA,2
Houston,13153,GA,NA,NA,NA,NA,NA,NA,NA,0
Colbert,01033,AL,NA,NA,NA,NA,NA,NA,NA,0
Benton,05007,AR,NA,NA,NA,NA,NA,NA,NA,0
Union,05139,AR,NA,NA,NA,NA,NA,NA,NA,0
Ashley,05003,AR,NA,NA,NA,NA,NA,NA,NA,0
Sevier,05133,AR,NA,NA,NA,NA,NA,NA,NA,0
Sebastian,05131,AR,NA,NA,NA,NA,NA,NA,NA,0
Carroll,05015,AR,NA,NA,NA,NA,NA,NA,NA,0
Clay,05021,AR,NA,NA,NA,NA,NA,NA,NA,0
Desha,05041,AR,NA,NA,NA,NA,NA,NA,NA,0
Independence,05063,AR,NA,NA,NA,NA,NA,NA,NA,0
Clark,05019,AR,NA,NA,NA,NA,NA,NA,NA,0
McCreary,21147,KY,NA,NA,NA,NA,NA,NA,NA,0
Stanly,37167,NC,NA,NA,NA,NA,NA,NA,NA,0
Anson,37007,NC,NA,NA,NA,NA,NA,NA,NA,0
Robeson,37155,NC,NA,NA,NA,NA,NA,NA,NA,0
Monroe,01099,AL,NA,NA,NA,NA,NA,NA,NA,0
Lewis,21135,KY,NA,NA,NA,NA,NA,NA,NA,0
Lafourche,22057,LA,NA,NA,NA,NA,NA,NA,NA,0
Washington,22117,LA,NA,NA,NA,NA,NA,NA,NA,0
Concordia,22029,LA,NA,NA,NA,NA,NA,NA,NA,0
East Carroll,22035,LA,NA,NA,NA,NA,NA,NA,NA,0
Beauregard,22011,LA,NA,NA,NA,NA,NA,NA,NA,0
York,23031,ME,NA,NA,NA,NA,NA,NA,1,1
Washington,23029,ME,NA,NA,NA,NA,NA,NA,NA,0
Aroostook,23003,ME,NA,NA,NA,NA,NA,NA,NA,0
Talbot,24041,MD,NA,NA,NA,NA,NA,NA,NA,0
St. Mary's,24037,MD,NA,NA,NA,NA,NA,NA,NA,0
Somerset,24039,MD,NA,NA,NA,NA,NA,NA,NA,0
Wilcox,01131,AL,NA,NA,NA,NA,NA,NA,NA,0
Caroline,24011,MD,NA,NA,NA,NA,NA,NA,NA,0
Prince George's,24033,MD,NA,5,NA,2,NA,NA,NA,5
Allegany,24001,MD,NA,NA,NA,NA,NA,NA,NA,0
Hale,01065,AL,NA,NA,NA,NA,NA,NA,NA,0
Niagara,36063,NY,NA,NA,NA,NA,NA,NA,NA,0
New Hanover,37129,NC,NA,NA,NA,NA,NA,NA,NA,0
Pender,37141,NC,NA,NA,NA,NA,NA,NA,NA,0
Onslow,37133,NC,NA,NA,NA,NA,NA,NA,NA,0
Clay,37043,NC,NA,3,NA,NA,NA,NA,NA,3
Macon,37113,NC,NA,2,NA,2,NA,NA,NA,2
Transylvania,37175,NC,NA,NA,NA,NA,NA,NA,NA,0
Craven,37049,NC,NA,NA,NA,NA,NA,NA,NA,0
Pamlico,37137,NC,NA,NA,NA,NA,NA,NA,NA,0
Tyrrell,37177,NC,NA,NA,NA,NA,NA,NA,NA,0
Currituck,37053,NC,NA,NA,NA,NA,NA,NA,NA,0
Northampton,37131,NC,NA,NA,NA,NA,NA,NA,NA,0
Graham,37075,NC,NA,NA,NA,NA,NA,NA,NA,0
Erie,39043,OH,NA,2,NA,NA,NA,NA,NA,2
Jackson,40065,OK,NA,NA,NA,NA,NA,NA,NA,0
Tillman,40141,OK,NA,NA,NA,NA,NA,NA,NA,0
Jefferson,40067,OK,NA,NA,NA,NA,NA,NA,NA,0
Choctaw,40023,OK,NA,NA,NA,NA,NA,NA,NA,0
Sequoyah,40135,OK,NA,NA,NA,NA,NA,NA,NA,0
McCurtain,40089,OK,NA,NA,NA,NA,NA,NA,NA,0
York,42133,PA,NA,2,NA,2,NA,NA,NA,2
Bucks,42017,PA,NA,25,1,8,NA,NA,NA,26
Erie,42049,PA,NA,11,NA,9,NA,NA,NA,11
Wayne,42127,PA,NA,3,NA,3,NA,NA,NA,3
Chester,42029,PA,NA,1,NA,1,NA,NA,NA,1
Monroe,42089,PA,NA,5,NA,5,NA,NA,NA,5
Greenville,45045,SC,NA,NA,NA,NA,NA,NA,NA,0
Chesterfield,45025,SC,NA,NA,NA,NA,NA,NA,NA,0
Suffolk,25025,MA,NA,NA,NA,NA,NA,NA,NA,0
Norfolk,25021,MA,NA,NA,NA,NA,NA,NA,NA,0
Hampden,25013,MA,NA,NA,NA,NA,NA,NA,NA,0
Delta,26041,MI,NA,NA,NA,NA,NA,NA,NA,0
Alger,26003,MI,NA,NA,NA,NA,NA,NA,NA,0
Wilkin,27167,MN,NA,NA,NA,NA,NA,NA,NA,0
St. Louis,27137,MN,NA,NA,NA,NA,NA,NA,NA,0
Polk,27119,MN,NA,NA,NA,NA,NA,NA,NA,0
Lac qui Parle,27073,MN,NA,NA,NA,NA,NA,NA,NA,0
Pike,28113,MS,NA,NA,NA,NA,NA,NA,NA,0
Washington,28151,MS,NA,NA,NA,NA,NA,NA,NA,0
Issaquena,28055,MS,NA,NA,NA,NA,NA,NA,NA,0
DeSoto,28033,MS,NA,NA,NA,NA,NA,NA,NA,0
Claiborne,28021,MS,NA,NA,NA,NA,NA,NA,NA,0
Scott,29201,MO,NA,NA,NA,NA,NA,NA,NA,0
St. Charles,29183,MO,NA,NA,NA,NA,NA,NA,NA,0
Bates,29013,MO,NA,NA,NA,NA,NA,NA,NA,0
Holt,29087,MO,NA,NA,NA,NA,NA,NA,NA,0
Putnam,29171,MO,NA,NA,NA,NA,NA,NA,NA,0
Jefferson,36045,NY,NA,NA,NA,NA,NA,NA,NA,0
Pulaski,17153,IL,NA,NA,NA,NA,NA,NA,NA,0
Edgar,17045,IL,NA,NA,NA,NA,NA,NA,NA,0
Spencer,18147,IN,NA,NA,NA,NA,NA,NA,NA,0
Posey,18129,IN,NA,NA,NA,NA,NA,NA,NA,0
Stearns,27145,MN,NA,NA,NA,NA,NA,NA,NA,0
Cass,29037,MO,NA,NA,NA,NA,NA,NA,NA,0
Boone,29019,MO,NA,NA,NA,NA,NA,NA,NA,0
Pettis,29159,MO,NA,NA,NA,NA,NA,NA,NA,0
Passaic,34031,NJ,NA,NA,NA,NA,NA,NA,NA,0
Wayne,26163,MI,NA,NA,NA,NA,NA,NA,NA,0
Union,18161,IN,NA,NA,NA,NA,NA,NA,NA,0
Delaware,18035,IN,NA,NA,NA,NA,NA,NA,NA,0
Menominee,26109,MI,NA,NA,NA,NA,NA,NA,NA,0
Kings,36047,NY,NA,NA,NA,NA,NA,NA,NA,0
Brown,20013,KS,NA,NA,NA,NA,NA,NA,NA,0
Marengo,01091,AL,NA,NA,NA,NA,NA,NA,NA,0
Montgomery,01101,AL,NA,NA,NA,NA,NA,NA,NA,0
Marshall,01095,AL,NA,NA,NA,NA,NA,NA,NA,0
Oswego,36075,NY,NA,NA,NA,NA,NA,NA,NA,0
Breckinridge,21027,KY,NA,NA,NA,NA,NA,NA,NA,0
McClain,40087,OK,NA,NA,NA,NA,NA,NA,NA,0
Pottawatomie,40125,OK,NA,NA,NA,NA,NA,NA,NA,0
Orange,36071,NY,NA,NA,NA,NA,NA,NA,NA,0
Martin,21159,KY,NA,NA,NA,NA,NA,NA,NA,0
Henderson,48213,TX,NA,NA,NA,NA,NA,NA,NA,0
Menominee,55078,WI,NA,NA,NA,NA,NA,NA,NA,0
Rush,18139,IN,NA,NA,NA,NA,NA,NA,NA,0
Henry,18065,IN,NA,NA,NA,NA,NA,NA,NA,0
Daviess,18027,IN,NA,NA,NA,NA,NA,NA,NA,0
Jackson,18071,IN,NA,NA,NA,NA,NA,NA,NA,0
Washington,18175,IN,NA,NA,NA,NA,NA,NA,NA,0
Gray,20069,KS,NA,NA,NA,NA,NA,NA,NA,0
Kearny,20093,KS,NA,NA,NA,NA,NA,NA,NA,0
Rush,20165,KS,NA,NA,NA,NA,NA,NA,NA,0
Nelson,21179,KY,NA,NA,NA,NA,NA,NA,NA,0
Ohio,21183,KY,NA,NA,NA,NA,NA,NA,NA,0
Hopkins,21107,KY,NA,NA,NA,NA,NA,NA,NA,0
Scott,21209,KY,NA,NA,NA,NA,NA,NA,NA,0
Garrard,21079,KY,NA,NA,NA,NA,NA,NA,NA,0
Breathitt,21025,KY,NA,NA,NA,NA,NA,NA,NA,0
Mercer,21167,KY,NA,NA,NA,NA,NA,NA,NA,0
Bell,21013,KY,NA,NA,NA,NA,NA,NA,NA,0
Owen,21187,KY,NA,NA,NA,NA,NA,NA,NA,0
Tipton,47167,TN,NA,NA,NA,NA,NA,NA,NA,0
Giles,47055,TN,NA,NA,NA,NA,NA,NA,NA,0
Hamilton,47065,TN,NA,NA,NA,NA,NA,NA,NA,0
Sevier,47155,TN,NA,NA,NA,NA,NA,NA,NA,0
Greene,47059,TN,NA,NA,NA,NA,NA,NA,NA,0
Robertson,47147,TN,NA,NA,NA,NA,NA,NA,NA,0
Blount,47009,TN,NA,NA,NA,NA,NA,NA,NA,0
Nueces,48355,TX,NA,NA,NA,NA,NA,NA,NA,0
Starr,48427,TX,NA,NA,NA,NA,NA,NA,NA,0
San Patricio,48409,TX,NA,NA,NA,NA,NA,NA,NA,0
Brazoria,48039,TX,NA,NA,NA,NA,NA,NA,NA,0
Terrell,48443,TX,NA,NA,NA,NA,NA,NA,NA,0
Hemphill,48211,TX,NA,NA,NA,NA,NA,NA,NA,0
Cass,48067,TX,NA,NA,NA,NA,NA,NA,NA,0
Windsor,50027,VT,NA,NA,NA,NA,NA,NA,NA,0
Tazewell,51185,VA,NA,NA,NA,NA,NA,NA,NA,0
Washington,51191,VA,NA,NA,NA,NA,NA,NA,NA,0
Dickenson,51051,VA,NA,NA,NA,NA,NA,NA,NA,0
Northampton,51131,VA,NA,NA,NA,NA,NA,NA,NA,0
Stafford,51179,VA,NA,NA,NA,NA,NA,NA,NA,0
Lancaster,51103,VA,NA,NA,NA,NA,NA,NA,NA,0
Richmond,51159,VA,NA,NA,NA,NA,NA,NA,NA,0
Augusta,51015,VA,NA,NA,NA,NA,NA,NA,NA,0
Surry,51181,VA,NA,NA,NA,NA,NA,NA,NA,0
Fairfax,51059,VA,NA,NA,NA,NA,NA,NA,NA,0
Frederick,51069,VA,NA,NA,NA,NA,NA,NA,NA,0
Monroe,54063,WV,NA,NA,NA,NA,NA,NA,NA,0
Wetzel,54103,WV,NA,1,NA,NA,NA,NA,NA,1
Tyler,54095,WV,NA,NA,NA,NA,NA,NA,NA,0
Wood,54107,WV,NA,NA,NA,NA,NA,NA,NA,0
Mineral,54057,WV,NA,NA,NA,NA,NA,NA,NA,0
Hardy,54031,WV,NA,1,NA,NA,NA,NA,NA,1
Hampshire,54027,WV,NA,1,NA,NA,NA,NA,NA,1
Crawford,55023,WI,NA,1,NA,1,NA,NA,NA,1
Buffalo,55011,WI,NA,NA,NA,NA,NA,NA,NA,0
Trempealeau,55121,WI,NA,NA,NA,NA,NA,NA,NA,0
Montgomery,05097,AR,NA,NA,NA,NA,NA,NA,NA,0
Cleveland,05025,AR,NA,NA,NA,NA,NA,NA,NA,0
Lake,12069,FL,NA,NA,NA,NA,NA,NA,NA,0
Marion,12083,FL,NA,NA,NA,NA,NA,NA,NA,0
Columbia,12023,FL,NA,NA,NA,NA,NA,NA,NA,0
Sumter,12119,FL,NA,NA,NA,NA,NA,NA,NA,0
Osceola,12097,FL,NA,NA,NA,NA,NA,NA,NA,0
Suwannee,12121,FL,NA,NA,NA,NA,NA,NA,NA,0
Union,12125,FL,NA,NA,NA,NA,NA,NA,NA,0
Fulton,13121,GA,NA,NA,NA,NA,NA,NA,NA,0
Barrow,13013,GA,NA,NA,NA,NA,NA,NA,NA,0
Jefferson,13163,GA,NA,NA,NA,NA,NA,NA,NA,0
Baldwin,13009,GA,NA,NA,NA,NA,NA,NA,NA,0
Toombs,13279,GA,NA,NA,NA,NA,NA,NA,NA,0
