NAME,GEOID,STUSPS,O,H,G,pre1970,USDA Plants,BONAP,Nature Serve,anyRecord
Lamb,48279,TX,NA,NA,NA,NA,NA,NA,NA,0
Goliad,48175,TX,46,4,NA,NA,NA,1,NA,51
Baylor,48023,TX,NA,NA,NA,NA,NA,NA,NA,0
Martin,48317,TX,NA,NA,NA,NA,1,NA,NA,1
Knox,48275,TX,NA,NA,NA,NA,NA,NA,NA,0
Somervell,48425,TX,39,6,NA,NA,NA,1,NA,46
Frio,48163,TX,NA,7,NA,NA,NA,NA,NA,7
Madison,48313,TX,5,4,NA,NA,1,1,NA,11
San Saba,48411,TX,6,6,NA,NA,NA,1,NA,13
Kent,48263,TX,NA,NA,NA,NA,NA,NA,NA,0
Childress,48075,TX,NA,NA,NA,NA,NA,NA,NA,0
Stonewall,48433,TX,NA,NA,NA,NA,NA,NA,NA,0
Culberson,48109,TX,NA,NA,NA,NA,NA,NA,NA,0
Schleicher,48413,TX,NA,NA,NA,NA,NA,NA,NA,0
Armstrong,48011,TX,NA,2,NA,NA,NA,NA,NA,2
Concho,48095,TX,NA,NA,NA,NA,NA,NA,NA,0
Iberia,22045,LA,NA,NA,NA,NA,NA,NA,NA,0
Ouachita,22073,LA,NA,NA,NA,NA,1,1,NA,2
West Baton Rouge,22121,LA,NA,NA,NA,NA,NA,NA,NA,0
Noble,40103,OK,NA,NA,NA,NA,NA,NA,NA,0
Greer,40055,OK,NA,NA,NA,NA,NA,NA,NA,0
Grady,40051,OK,NA,NA,NA,NA,NA,NA,NA,0
Grant,40053,OK,NA,NA,NA,NA,NA,NA,NA,0
Sherman,48421,TX,NA,NA,NA,NA,NA,NA,NA,0
Tallapoosa,01123,AL,NA,NA,NA,NA,NA,NA,NA,0
Panola,48365,TX,NA,1,NA,1,NA,NA,NA,1
Lamar,28073,MS,NA,NA,NA,NA,NA,NA,NA,0
Chickasaw,28017,MS,NA,NA,NA,NA,NA,NA,NA,0
Chambers,01017,AL,NA,NA,NA,NA,NA,NA,NA,0
Fayette,01057,AL,NA,NA,NA,NA,NA,NA,NA,0
Cherokee,40021,OK,NA,NA,NA,NA,NA,NA,NA,0
Kerr,48265,TX,2,3,1,NA,NA,1,NA,7
Johnson,48251,TX,95,5,NA,1,1,1,NA,102
Bosque,48035,TX,19,19,NA,15,NA,1,NA,39
Coke,48081,TX,NA,NA,NA,NA,NA,NA,NA,0
Hill,48217,TX,11,5,NA,NA,NA,1,NA,17
Palo Pinto,48363,TX,3,4,NA,NA,NA,NA,NA,7
Mitchell,48335,TX,NA,NA,NA,NA,NA,NA,NA,0
Hale,48189,TX,NA,NA,NA,NA,NA,NA,NA,0
Franklin,48159,TX,NA,NA,NA,NA,NA,NA,NA,0
Cottle,48101,TX,NA,NA,NA,NA,NA,NA,NA,0
Harper,40059,OK,NA,NA,NA,NA,NA,NA,NA,0
Gillespie,48171,TX,53,14,5,1,1,1,NA,74
Comanche,48093,TX,1,NA,NA,NA,NA,NA,NA,1
Brown,48049,TX,1,3,NA,NA,NA,1,NA,5
Kimble,48267,TX,1,2,NA,NA,NA,1,NA,4
Stephens,48429,TX,NA,NA,NA,NA,NA,NA,NA,0
Irion,48235,TX,NA,NA,NA,NA,NA,NA,NA,0
Carson,48065,TX,NA,NA,NA,NA,NA,NA,NA,0
Donley,48129,TX,NA,NA,NA,NA,NA,NA,NA,0
Beckham,40009,OK,NA,NA,NA,NA,NA,NA,NA,0
Custer,40039,OK,NA,NA,NA,NA,NA,NA,NA,0
Pittsburg,40121,OK,NA,NA,NA,NA,NA,NA,NA,0
Clarke,28023,MS,NA,NA,NA,NA,NA,NA,NA,0
Payne,40119,OK,NA,NA,NA,NA,NA,NA,NA,0
Blaine,40011,OK,NA,NA,NA,NA,NA,NA,NA,0
Atoka,40005,OK,NA,NA,NA,NA,NA,1,NA,1
Allen,22003,LA,NA,NA,NA,NA,NA,NA,NA,0
Tuscaloosa,01125,AL,NA,NA,NA,NA,NA,NA,NA,0
Grayson,48181,TX,4,11,NA,4,NA,1,NA,16
Montgomery,28097,MS,NA,NA,NA,NA,NA,NA,NA,0
Woods,40151,OK,NA,NA,NA,NA,NA,NA,NA,0
Simpson,28127,MS,NA,NA,NA,NA,NA,NA,NA,0
Prentiss,28117,MS,NA,NA,NA,NA,NA,NA,NA,0
Panola,28107,MS,NA,NA,NA,NA,NA,NA,NA,0
Franklin,28037,MS,NA,NA,NA,NA,NA,NA,NA,0
Jefferson,28063,MS,NA,NA,NA,NA,NA,NA,NA,0
Assumption,22007,LA,NA,NA,NA,NA,NA,NA,NA,0
Lincoln,22061,LA,NA,NA,NA,NA,NA,NA,NA,0
St. James,22093,LA,NA,NA,NA,NA,NA,NA,NA,0
Walker,01127,AL,NA,NA,NA,NA,NA,NA,NA,0
Union,28145,MS,NA,NA,NA,NA,NA,NA,NA,0
Forrest,28035,MS,NA,NA,NA,NA,NA,NA,NA,0
Covington,28031,MS,NA,NA,NA,NA,NA,NA,NA,0
Cotton,40033,OK,NA,NA,4,NA,NA,1,NA,5
Jasper,28061,MS,NA,NA,NA,NA,NA,NA,NA,0
Lee,01081,AL,NA,NA,NA,NA,NA,NA,NA,0
Wilson,48493,TX,64,2,NA,NA,1,1,NA,68
Perry,28111,MS,NA,NA,NA,NA,NA,NA,NA,0
Lincoln,40081,OK,NA,NA,NA,NA,NA,NA,NA,0
Jones,48253,TX,NA,NA,NA,NA,NA,NA,NA,0
Shackelford,48417,TX,NA,NA,NA,NA,NA,NA,NA,0
Marion,28091,MS,NA,NA,NA,NA,NA,NA,NA,0
Clay,28025,MS,NA,NA,NA,NA,NA,NA,NA,0
Beaver,40007,OK,NA,NA,NA,NA,NA,NA,NA,0
Cleburne,01029,AL,NA,NA,NA,NA,NA,NA,NA,0
Real,48385,TX,NA,NA,NA,NA,NA,NA,NA,0
Kingfisher,40073,OK,NA,NA,NA,NA,NA,NA,NA,0
Creek,40037,OK,NA,NA,NA,NA,NA,NA,NA,0
Major,40093,OK,NA,NA,NA,NA,NA,NA,NA,0
Karnes,48255,TX,5,1,NA,NA,1,1,NA,8
Comanche,40031,OK,NA,NA,NA,NA,NA,NA,NA,0
Lafayette,28071,MS,NA,NA,NA,NA,NA,NA,NA,0
Henry,01067,AL,NA,NA,NA,NA,NA,NA,NA,0
Zapata,48505,TX,NA,NA,NA,NA,NA,NA,NA,0
Coffee,01031,AL,NA,NA,NA,NA,NA,NA,NA,0
Terrebonne,22109,LA,NA,1,NA,NA,1,1,NA,3
Ochiltree,48357,TX,NA,NA,NA,NA,NA,NA,NA,0
Cooke,48097,TX,NA,1,NA,NA,NA,NA,NA,1
Dawson,48115,TX,NA,NA,NA,NA,NA,NA,NA,0
Ellis,40045,OK,NA,NA,NA,NA,NA,NA,NA,0
Randall,48381,TX,NA,NA,NA,NA,NA,NA,NA,0
Haskell,48207,TX,NA,NA,NA,NA,NA,NA,NA,0
Lampasas,48281,TX,3,8,NA,NA,NA,1,NA,12
Kinney,48271,TX,NA,NA,NA,NA,NA,NA,NA,0
Tishomingo,28141,MS,NA,NA,NA,NA,NA,NA,NA,0
Haskell,40061,OK,NA,NA,NA,NA,NA,NA,NA,0
St. John the Baptist,22095,LA,NA,NA,NA,NA,NA,NA,NA,0
Jefferson Davis,28065,MS,NA,NA,NA,NA,NA,NA,NA,0
Oldham,48359,TX,NA,NA,NA,NA,NA,NA,NA,0
Dallas,48113,TX,433,73,NA,5,1,1,NA,508
Coleman,48083,TX,NA,NA,NA,NA,NA,NA,NA,0
Parker,48367,TX,90,5,NA,NA,1,1,NA,97
Natchitoches,22069,LA,NA,NA,NA,NA,NA,NA,NA,0
Escambia,01053,AL,NA,NA,NA,NA,NA,NA,NA,0
Llano,48299,TX,21,15,3,2,1,1,NA,41
Brooks,48047,TX,4,3,NA,NA,NA,NA,NA,7
Rockwall,48397,TX,7,1,NA,NA,NA,NA,NA,8
Callahan,48059,TX,NA,NA,NA,NA,NA,1,NA,1
Falls,48145,TX,7,6,NA,1,NA,1,NA,14
Garfield,40047,OK,NA,NA,NA,NA,NA,NA,NA,0
Nowata,40105,OK,NA,NA,NA,NA,NA,NA,NA,0
Greene,28041,MS,NA,NA,NA,NA,NA,NA,NA,0
Lawrence,01079,AL,NA,NA,NA,NA,NA,NA,NA,0
Hunt,48231,TX,NA,2,NA,NA,NA,1,NA,3
Webster,28155,MS,NA,NA,NA,NA,NA,NA,NA,0
